sl.no.,isbn,title,series_title,series_release_number,authors,publisher,language,num_pages,format,genres,publication_date,rating_score,num_ratings,num_reviews,current_readers,want_to_read,price,url,ISBN10
3331,,Grounded ,Up in the Air,3,R.K. Lilley,R.K. Lilley,English,378,Kindle Edition,"['Romance', 'BDSM', 'Erotica', 'Contemporary Romance', 'Contemporary', 'Erotic Romance', 'Adult']","February 10, 2013",4.27,60797.0,2389.0,761.0,17600.0,5.99,https://www.goodreads.com/book/show/16139641-grounded,
3332,,Own the Wind ,Chaos,1,Kristen Ashley,Grand Central Publishing,English,433,Kindle Edition,"['Romance', 'Contemporary Romance', 'Contemporary', 'Adult', 'Erotica', 'New Adult', 'Motorcycle']","April 1, 2013",4.19,48544.0,3413.0,1255.0,18900.0,6.99,https://www.goodreads.com/book/show/16163690-own-the-wind,
3333,,The Proposal ,The Proposition,2,Katie Ashley,Katie Ashley Productions,English,322,Kindle Edition,"['Romance', 'Contemporary Romance', 'Contemporary', 'Adult', 'Chick Lit', 'New Adult', 'Erotica']","January 10, 2013",4.02,37485,1854,688.0,10600.0,0.00,https://www.goodreads.com/book/show/16117804-the-proposal,
3334,,Reaper's Property ,Reapers MC,1,Joanna Wylde,Ellora's Cave Publishing Inc.,English,308,Kindle Edition,"['Romance', 'Contemporary', 'Erotica', 'Contemporary Romance', 'Adult', 'Erotic Romance', 'Dark']","January 9, 2013",4.07,58950.0,4078.0,1342.0,27500.0,3.99,https://www.goodreads.com/book/show/17375956-reaper-s-property,
3335,2940016554327,Rock with Me ,With Me in Seattle,4,Kristen Proby,Kristen Pro,English,196,Nook,"['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Music', 'Adult', 'Erotica']","April 30, 2013",4.29,34448.0,1557.0,496.0,12600.0,0.0,https://www.goodreads.com/book/show/17201104-rock-with-me,0016554329
3336,,Bully ,Fall Away,1,Penelope Douglas,Intermix (Penguin Group (USA) LLC),English,333,ebook,"['Romance', 'New Adult', 'Contemporary', 'Young Adult', 'High School', 'Contemporary Romance', 'Abuse']","June 17, 2013",3.88,192152.0,14037.0,4539.0,141000.0,4.99,https://www.goodreads.com/book/show/20803953-bully,
3337,9780441020010,Frost Burned ,Mercy Thompson,7,Patricia Briggs,Ace Books,English,342,Hardcover,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Vampires', 'Romance', 'Werewolves', 'Shapeshifters']","March 5, 2013",4.36,73964.0,3969.0,1686.0,18900.0,9.99,https://www.goodreads.com/book/show/13413589-frost-burned,0441020011
3338,,Lick ,Stage Dive,1,Kylie Scott,Momentum,English,286,ebook,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Music', 'Adult', 'Erotica']","July 1, 2013",4.06,88750.0,7132.0,1284.0,35900.0,3.99,https://www.goodreads.com/book/show/17983690-lick,
3339,9780425267042,Rush ,Breathless,1,Maya Banks,Berkley,English,396,Paperback,"['Romance', 'Erotica', 'BDSM', 'Contemporary Romance', 'Contemporary', 'Erotic Romance', 'Adult']","February 5, 2013",3.88,81027.0,4864.0,3725.0,57900.0,7.99,https://www.goodreads.com/book/show/16033902-rush,0425267040
3340,9780062072061,Through the Ever Night ,Under the Never Sky,2,Veronica Rossi,HarperCollins,English,341,Hardcover,"['Young Adult', 'Dystopia', 'Romance', 'Fantasy', 'Science Fiction', 'Post Apocalyptic', 'Fiction']","January 8, 2013",4.13,72819.0,4453.0,593.0,42000.0,9.99,https://www.goodreads.com/book/show/13253276-through-the-ever-night,0062072064
3341,9780062014535,Requiem ,Delirium,3,Lauren Oliver,HarperCollins Children's Books,English,391,Hardcover,"['Young Adult', 'Dystopia', 'Romance', 'Fantasy', 'Science Fiction', 'Fiction', 'Adventure']","March 5, 2013",3.74,147730.0,13969.0,2590.0,78200.0,9.99,https://www.goodreads.com/book/show/9593913-requiem,0062014536
3342,9780451419712,Down London Road ,On Dublin Street,2,Samantha Young,NAL,English,384,Paperback,"['Romance', 'Contemporary Romance', 'New Adult', 'Contemporary', 'Adult', 'Erotica', 'Chick Lit']","May 7, 2013",4.2,53855.0,3450.0,770.0,30000.0,7.99,https://www.goodreads.com/book/show/16140408-down-london-road,0451419715
3343,9781301786459,Music of the Heart ,Runaway Train,1,Katie Ashley,Smashwords,English,369,ebook,"['Romance', 'New Adult', 'Music', 'Contemporary', 'Contemporary Romance', 'Musicians', 'Erotica']","March 24, 2013",3.99,35472.0,2372.0,501.0,19200.0,0.0,https://www.goodreads.com/book/show/16062210-music-of-the-heart,1301786454
3344,9780988369467,One Week Girlfriend ,One Week Girlfriend,1,Monica  Murphy,Monica Murphy,English,290,Paperback,"['New Adult', 'Romance', 'Contemporary', 'College', 'Contemporary Romance', 'Abuse', 'Young Adult']","January 10, 2013",3.91,53756.0,3457.0,575.0,32100.0,3.99,https://www.goodreads.com/book/show/17202452-one-week-girlfriend,098836946X
3345,9780751552614,The Redemption of Callie & Kayden ,The Coincidence,2,Jessica Sorensen,Sphere,English,404,Paperback,"['Romance', 'New Adult', 'Contemporary', 'College', 'Young Adult', 'Abuse', 'Contemporary Romance']","July 30, 2013",4.09,50226.0,3146.0,667.0,27200.0,7.99,https://www.goodreads.com/book/show/16718083-the-redemption-of-callie-kayden,0751552615
3346,9780345544117,Release Me ,Stark Trilogy,1,J. Kenner,Bantam,English,345,Paperback,"['Romance', 'Erotica', 'BDSM', 'Contemporary Romance', 'Contemporary', 'Erotic Romance', 'Adult']","January 1, 2013",4.11,80013.0,3396.0,2275.0,44500.0,3.99,https://www.goodreads.com/book/show/15799166-release-me,0345544110
3347,,Thief ,Love Me with Lies,3,Tarryn Fisher,,English,273,Kindle Edition,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Adult', 'Drama', 'Fiction']","July 20, 2013",4.35,36481.0,4012.0,665.0,20400.0,0.0,https://www.goodreads.com/book/show/16090981-thief,
3348,9780425266519,Gabriel's Redemption ,Gabriel's Inferno,3,Sylvain Reynard,Berkley Trade,English,477,Paperback,"['Romance', 'Contemporary Romance', 'Erotica', 'Contemporary', 'Adult', 'New Adult', 'Fiction']","December 3, 2013",4.2,41050.0,3063.0,1244.0,30900.0,13.99,https://www.goodreads.com/book/show/16247792-gabriel-s-redemption,0425266516
3349,9781479359080,Sins & Needles ,The Artists Trilogy,1,Karina Halle,Metal Blonde Books,English,438,Paperback,"['Romance', 'Contemporary', 'New Adult', 'Contemporary Romance', 'Adult', 'Dark', 'Suspense']","January 1, 2013",3.94,22609.0,2714.0,393.0,27900.0,5.99,https://www.goodreads.com/book/show/16029994-sins-needles,1479359084
3350,,Kaleb ,Alluring Indulgence,1,Nicole Edwards,Pocket Star,English,290,Kindle Edition,"['Romance', 'Erotica', 'Contemporary', 'BDSM', 'Contemporary Romance', 'Erotic Romance', 'Adult']","January 1, 2012",4.07,16348.0,1137.0,527.0,2787.0,7.99,https://www.goodreads.com/book/show/17181891-kaleb,
3351,,Zane ,Alluring Indulgence,2,Nicole Edwards,SL Independent Publishing LLC,English,460,Kindle Edition,"['Romance', 'Erotica', 'Menage', 'BDSM', 'Erotic Romance', 'Contemporary Romance', 'Contemporary']","May 5, 2013",4.27,10858.0,730.0,236.0,5939.0,7.99,https://www.goodreads.com/book/show/17305038-zane,
3352,9780062255662,The Ocean at the End of the Lane,,,Neil Gaiman,William Morrow,English,195,Paperback,"['Fantasy', 'Fiction', 'Magical Realism', 'Horror', 'Audiobook', 'Young Adult', 'Adult']","June 18, 2013",4.02,611481.0,58938.0,14700.0,504000.0,4.99,https://www.goodreads.com/book/show/18505792-the-ocean-at-the-end-of-the-lane,0062255665
3353,9781626204645,Epilogue ,The Dark Duet,3,C.J. Roberts,"Neurotica Books, LLC",English,209,Kindle Edition,"['Dark', 'Romance', 'BDSM', 'Erotica', 'Adult', 'Contemporary', 'Contemporary Romance']","May 18, 2013",4.25,28982.0,2572.0,488.0,16200.0,3.99,https://www.goodreads.com/book/show/17317675-epilogue,1626204640
3354,,Up to Me ,The Bad Boys,2,Michelle Leighton,M. Leighton Books,English,289,Kindle Edition,"['Romance', 'New Adult', 'Contemporary Romance', 'Contemporary', 'Erotica', 'Adult', 'Suspense']","January 4, 2013",4.11,33450.0,1877.0,516.0,15200.0,5.99,https://www.goodreads.com/book/show/16093188-up-to-me,
3355,9781402245855,Hot Ticket ,Sinners on Tour,3,Olivia Cunning,Sourcebooks Casablanca,English,375,ebook,"['Romance', 'Erotica', 'Contemporary', 'Contemporary Romance', 'Music', 'Erotic Romance', 'Adult']","February 5, 2013",4.24,25505.0,1516.0,349.0,2183.0,9.99,https://www.goodreads.com/book/show/12710035-hot-ticket,1402245858
3356,,Fire Inside ,Chaos,2,Kristen Ashley,Forever,English,407,Kindle Edition,"['Romance', 'Contemporary Romance', 'Contemporary', 'Adult', 'Erotica', 'Romantic Suspense', 'Motorcycle']","June 4, 2013",4.31,33650.0,2351.0,699.0,9998.0,6.99,https://www.goodreads.com/book/show/17257990-fire-inside,
3357,9780425267066,Fever ,Breathless,2,Maya Banks,Berkley,English,416,Paperback,"['Romance', 'Erotica', 'BDSM', 'Contemporary Romance', 'Contemporary', 'Erotic Romance', 'Adult']","March 18, 2013",3.97,54947.0,2732.0,1608.0,26900.0,5.99,https://www.goodreads.com/book/show/16033906-fever,0425267067
3358,9781477867181,Out of Breath ,Breathing,3,Rebecca    Donovan,Skyscape,English,422,Kindle Edition,"['Romance', 'Young Adult', 'New Adult', 'Contemporary', 'Abuse', 'Contemporary Romance', 'College']","June 6, 2013",4.31,49698.0,3969.0,1601.0,22900.0,0.0,https://www.goodreads.com/book/show/13638570-out-of-breath,147786718X
3359,,Bad Things ,Tristan & Danika,1,R.K. Lilley,R.K. Lilley,English,367,Kindle Edition,"['Romance', 'Erotica', 'New Adult', 'Contemporary Romance', 'Contemporary', 'BDSM', 'Adult']","June 11, 2013",4.28,32337,2456,,21600.0,,https://www.goodreads.com/book/show/17377032-bad-things,
3360,2940016666655,Rock My Bed ,Black Falcon,2,Michelle A. Valentine,,English,331,Nook,"['Romance', 'New Adult', 'Music', 'Contemporary Romance', 'Contemporary', 'Erotica', 'Musicians']","April 22, 2013",4.22,16592.0,860.0,172.0,9207.0,0.0,https://www.goodreads.com/book/show/16087670-rock-my-bed,0016666658
3361,9780062076106,Twice Tempted ,Night Prince,2,Jeaniene Frost,Avon,English,360,Mass Market Paperback,"['Vampires', 'Paranormal', 'Romance', 'Paranormal Romance', 'Urban Fantasy', 'Fantasy', 'Adult']","March 26, 2013",4.26,43073.0,2735.0,1144.0,13500.0,8.99,https://www.goodreads.com/book/show/13125234-twice-tempted,0062076108
3362,9781937053161,Apollyon ,Covenant,4,Jennifer L. Armentrout,Spencer Hill Press,English,343,Paperback,"['Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Mythology', 'Paranormal Romance', 'Greek Mythology']","April 4, 2013",4.32,55270.0,3268.0,1415.0,31700.0,4.99,https://www.goodreads.com/book/show/9897164-apollyon,1937053164
3363,9781301513468,Raid ,Unfinished Hero,3,Kristen Ashley,Kristen Ashley,English,282,ebook,"['Romance', 'Contemporary Romance', 'Contemporary', 'Erotica', 'Military Fiction', 'BDSM', 'Adult']","February 25, 2013",4.2,32668.0,2080.0,858.0,8025.0,4.99,https://www.goodreads.com/book/show/17257993-raid,1301513466
3364,9780345545831,Claim Me ,Stark Trilogy,2,J. Kenner,Bantam,English,386,Paperback,"['Romance', 'BDSM', 'Contemporary Romance', 'Erotic Romance', 'Contemporary', 'Erotica', 'Adult']","April 23, 2013",4.19,53727.0,1890.0,1280.0,18500.0,5.99,https://www.goodreads.com/book/show/16099159-claim-me,0345545834
3365,,Falling into Us ,Falling,2,Jasinda Wilder,Jasinda Wilder,English,515,Kindle Edition,"['New Adult', 'Romance', 'Contemporary Romance', 'Contemporary', 'Young Adult', 'College', 'Abuse']","June 19, 2013",4.23,18354.0,1311.0,340.0,14700.0,5.99,https://www.goodreads.com/book/show/17700010-falling-into-us,
3366,1230000109478,Relentless ,Shattered Hearts,2,Cassia Leo,Cassia Leo,English,232,Paperback,"['New Adult', 'Romance', 'Contemporary Romance', 'Contemporary', 'College', 'Young Adult', 'Chick Lit']","February 20, 2013",4.06,17075.0,1206.0,298.0,11800.0,3.99,https://www.goodreads.com/book/show/17182049-relentless,0000109479
3367,9781937007584,Magic Rises ,Kate Daniels,6,Ilona Andrews,Ace,English,329,Mass Market Paperback,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Magic', 'Vampires', 'Paranormal Romance']","July 30, 2013",4.45,57843.0,3861.0,1734.0,13000.0,9.99,https://www.goodreads.com/book/show/11544421-magic-rises,1937007588
3368,2940016249308,If You Stay ,Beautifully Broken,1,Courtney Cole,Lakehouse Press,English,220,Nook,"['New Adult', 'Romance', 'Contemporary', 'Contemporary Romance', 'Adult', 'Young Adult', 'Abuse']","April 16, 2013",3.93,34627.0,1990.0,382.0,24500.0,8.99,https://www.goodreads.com/book/show/17032328-if-you-stay,0016249305
3369,9780061996207,Boundless ,Unearthly,3,Cynthia Hand,HarperTeen,English,448,Hardcover,"['Young Adult', 'Fantasy', 'Angels', 'Paranormal', 'Romance', 'Paranormal Romance', 'Supernatural']","January 22, 2013",4.12,46390,4021,369.0,34700.0,9.99,https://www.goodreads.com/book/show/13049981-boundless,0061996203
3370,,Leo,,,Mia Sheridan,,English,214,Kindle Edition,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Abuse', 'Adult', 'Erotica']","March 11, 2013",3.99,40420.0,3613.0,794.0,25200.0,0.0,https://www.goodreads.com/book/show/17825503-leo,
3371,,Beautiful Broken Rules ,Broken,1,Kimberly Lauren,,English,225,ebook,"['New Adult', 'Romance', 'College', 'Contemporary', 'Contemporary Romance', 'Sports', 'Young Adult']","May 13, 2013",4.11,33230.0,2050.0,2157.0,19700.0,0.0,https://www.goodreads.com/book/show/17729712-beautiful-broken-rules,
3372,9780988941908,Connected ,Connections,1,Kim Karr,,English,352,Paperback,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Music', 'Erotica', 'Adult']","May 7, 2013",4.09,20605.0,2182.0,445.0,23500.0,2.99,https://www.goodreads.com/book/show/16279715-connected,0988941902
3373,,Rock the Band ,Black Falcon,1.5,Michelle A. Valentine,Michelle A. Valentine Books,English,165,Kindle Edition,"['Romance', 'New Adult', 'Contemporary Romance', 'Music', 'Novella', 'Contemporary', 'Erotica']","January 19, 2013",4.15,16679.0,781.0,301.0,5855.0,0.0,https://www.goodreads.com/book/show/16300420-rock-the-band,
3374,,Wethering the Storm ,The Storm,2,Samantha Towle,Montlake Romance,English,401,Kindle Edition,"['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Music', 'Erotica', 'Adult']","August 20, 2013",4.31,33162.0,2088.0,538.0,16200.0,0.0,https://www.goodreads.com/book/show/16053316-wethering-the-storm,
3375,,Rock My World ,Black Falcon,2.5,Michelle A. Valentine,"Michelle A. Valentine Books, LLC",English,123,Kindle Edition,"['Romance', 'New Adult', 'Music', 'Contemporary Romance', 'Novella', 'Contemporary', 'Musicians']","June 26, 2013",4.29,9599.0,511.0,85.0,4853.0,0.0,https://www.goodreads.com/book/show/17907218-rock-my-world,
3376,9780061957918,Ever After ,The Hollows,11,Kim Harrison,Harper Voyager,English,435,Hardcover,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Vampires', 'Demons', 'Witches', 'Magic']","January 22, 2013",4.46,32884.0,2214.0,1110.0,12700.0,8.99,https://www.goodreads.com/book/show/13241659-ever-after,0061957917
3377,9780425263990,Heart of Obsidian  ,Psy-Changeling,12,Nalini Singh,Berkley Sensation,English,360,Hardcover,"['Paranormal Romance', 'Romance', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Shapeshifters', 'Adult']","June 4, 2013",4.46,26554.0,2370.0,544.0,9247.0,8.99,https://www.goodreads.com/book/show/15781026-heart-of-obsidian,0425263991
3378,1230000128935,Pieces of You ,Shattered Hearts,3,Cassia Leo,Cassia Leo,English,322,ebook,"['Romance', 'New Adult', 'Contemporary Romance', 'College', 'Contemporary', 'Young Adult', 'Drama']","May 3, 2013",4.21,12850.0,969.0,202.0,7026.0,3.99,https://www.goodreads.com/book/show/17397495-pieces-of-you,0000128937
3379,,Light in the Shadows ,Find You in the Dark,2,A. Meredith Walters,Gallery Books,English,345,Kindle Edition,"['Romance', 'New Adult', 'Young Adult', 'Contemporary', 'Contemporary Romance', 'High School', 'Mental Illness']","March 26, 2013",4.2,16797,1306,226.0,,0.00,https://www.goodreads.com/book/show/17155039-light-in-the-shadows,
3380,2940016487083,Second Chance Boyfriend ,One Week Girlfriend,2,Monica  Murphy,Monica Murphy,English,320,ebook,"['New Adult', 'Romance', 'Contemporary', 'Contemporary Romance', 'College', 'Sports', 'Young Adult']","April 5, 2013",4.04,36171.0,2188.0,404.0,13500.0,5.99,https://www.goodreads.com/book/show/17316075-second-chance-boyfriend,0016487087
3381,,The Bet ,The Bet,1,Rachel Van Dyken,,English,240,Kindle Edition,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Humor', 'Chick Lit', 'Adult']","March 26, 2013",3.81,31730.0,2643.0,823.0,15900.0,2.99,https://www.goodreads.com/book/show/17560674-the-bet,
3382,9780989598415,The Law of Attraction ,Lawyers in Love,1,N.M. Silber,Mendelssohn Levy Publishing,English,242,ebook,"['Romance', 'Contemporary Romance', 'Contemporary', 'Humor', 'Chick Lit', 'Adult', 'New Adult']","July 22, 2013",3.76,11512.0,924.0,585.0,10700.0,0.0,https://www.goodreads.com/book/show/17931665-the-law-of-attraction,0989598411
3383,9781439102763,The Storyteller,,,Jodi Picoult,Atria,English,461,Hardcover,"['Fiction', 'Historical Fiction', 'Holocaust', 'Historical', 'Contemporary', 'World War II', 'Adult Fiction']","February 26, 2013",4.3,223522.0,19744.0,23100.0,160000.0,13.99,https://www.goodreads.com/book/show/15753740-the-storyteller,1439102767
3384,9781301213641,All over You ,Devoured,0.5,Emily Snow,Smashwords,English,57,ebook,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Erotica', 'Novella', 'Music']","November 30, 2012",4.04,17339.0,870.0,172.0,8840.0,0.0,https://www.goodreads.com/book/show/16161536-all-over-you,1301213640
3385,,Fangirl,,,Rainbow Rowell,St. Martin's Griffin,English,483,Kindle Edition,"['Young Adult', 'Contemporary', 'Fiction', 'Realistic Fiction', 'New Adult', 'Coming Of Age', 'Audiobook']","September 10, 2013",3.96,741174.0,58322.0,14600.0,685000.0,9.99,https://www.goodreads.com/book/show/16068905-fangirl,
3386,9780615796154,Damaged ,Damaged,1,H.M. Ward,Laree Bailey Press,English,341,Paperback,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'College', 'Abuse', 'Adult']","April 1, 2013",3.92,30990.0,1881.0,1060.0,12700.0,6.99,https://www.goodreads.com/book/show/17231976-damaged,061579615X
3387,,Forging Zero ,The Legend of ZERO,1,Sara  King,Parasite Publications,English,610,Kindle Edition,"['Science Fiction', 'Fiction', 'Space Opera', 'Fantasy', 'Military Fiction', 'Young Adult', 'Dystopia']","March 12, 2013",4.1,7307.0,403.0,1542.0,4731.0,0.0,https://www.goodreads.com/book/show/17618384-forging-zero,
3388,(ISBN10: 1939,Infatuation ,Club Destiny,4,Nicole Edwards,Nicole Edwards,English,313,Kindle Edition,"['Erotica', 'BDSM', 'Romance', 'Contemporary', 'Menage', 'Erotic Romance', 'M F Romance']","February 22, 2013",4.33,4996.0,242.0,115.0,2804.0,4.7,https://www.goodreads.com/book/show/17306889-infatuation,"<ERROR> _IDX: 3389 error(10): RuntimeError(""[string \""src\\cmd\\luau.rs:738:14\""]:4: attempt to perform arithmetic (mul) on nil and number\nstack traceback:\n\t[C]: in ?\n\t[string \""src\\cmd\\luau.rs:738:14\""]:4: in function 'calculate_check_digit'\n\t[string \""src\\cmd\\luau.rs:738:14\""]:18: in function 'isbn13_to_isbn10'\n\t[string \""src\\cmd\\luau.rs:738:14\""]:24: in ?"")"
3389,,The Impact of You,,,Kendall Ryan,Kendall Ryan,English,302,Kindle Edition,"['New Adult', 'Romance', 'College', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'New Adult Romance']","June 7, 2013",3.76,11297.0,697.0,250.0,10400.0,3.99,https://www.goodreads.com/book/show/17664310-the-impact-of-you,
3390,2940016344638,Wreck Me ,Wrecked,1,J.L. Mac,J.L. Mac Books,English,181,Nook,"['Romance', 'New Adult', 'Erotica', 'Contemporary Romance', 'Contemporary', 'Adult', 'BDSM']","February 19, 2013",4.06,11057.0,887.0,163.0,11900.0,0.0,https://www.goodreads.com/book/show/17185511-wreck-me,0016344634
